customer_id,review_text,rating,review_date,location
CUST_91695,Outstanding customer service. The booking process was easy and the car exceeded my expectations. The location was convenient for pickup. The pricing was transparent with no hidden fees.,5,2025-01-29,"Chicago, IL"
CUST_93249,Excellent service! The car was clean and well-maintained. Staff was very helpful and professional. The vehicle was appropriate for city driving. Customer service could be more responsive.,5,2024-09-28,"Denver, CO"
CUST_93594,Great experience with car rental. The vehicle was delivered on time and in perfect condition.,4,2025-02-27,"Houston, TX"
CUST_34906,"Very satisfied with the rental. Clean car, friendly staff, and reasonable pricing.",4,2025-02-02,"Charlotte, NC"
CUST_12087,Late delivery ruined my plans. The car also had engine problems during the trip.,2,2025-05-22,"San Antonio, TX"
CUST_74442,The car had mechanical issues and the air conditioning wasn't working properly. The representative was friendly and efficient.,1,2024-09-18,"Chicago, IL"
CUST_54238,"Very satisfied with the rental. Clean car, friendly staff, and reasonable pricing.",5,2025-06-18,"Austin, TX"
CUST_16862,Highly recommend this service. The car was spotless and the staff was courteous.,5,2024-10-01,"San Diego, CA"
CUST_58641,Perfect car for my trip. Everything worked smoothly and the pickup was punctual. The pricing was transparent with no hidden fees.,5,2025-02-28,"Jacksonville, FL"
CUST_81357,The car had mechanical issues and the air conditioning wasn't working properly. They arrived exactly on time as promised.,1,2024-10-20,"Jacksonville, FL"
CUST_70550,Professional service from start to finish. The car was well-maintained and reliable. The pricing was competitive compared to others. Staff training seems to be lacking.,4,2025-05-17,"San Jose, CA"
CUST_40872,Amazing experience! The car was brand new and the service was exceptional.,5,2025-03-29,"Indianapolis, IN"
CUST_65071,"Very satisfied with the rental. Clean car, friendly staff, and reasonable pricing.",5,2024-11-24,"Jacksonville, FL"
CUST_45192,Excellent customer support. They were helpful throughout the entire rental period.,4,2024-09-03,"San Francisco, CA"
CUST_62762,Amazing experience! The car was brand new and the service was exceptional. I appreciated the clear communication.,5,2025-03-09,"San Francisco, CA"
CUST_47506,Standard car rental experience. Met expectations but didn't exceed them. The pricing was competitive compared to others. They arrived exactly on time as promised.,3,2024-08-13,"Chicago, IL"
CUST_81675,Excellent customer support. They were helpful throughout the entire rental period. They arrived exactly on time as promised.,5,2024-09-06,"Los Angeles, CA"
CUST_38256,Perfect car for my trip. Everything worked smoothly and the pickup was punctual.,5,2025-06-15,"Houston, TX"
CUST_28169,Excellent customer support. They were helpful throughout the entire rental period. I would consider using this service again. The car had a small dent on the side.,5,2025-03-15,"San Francisco, CA"
CUST_88048,Perfect car for my trip. Everything worked smoothly and the pickup was punctual.,5,2024-07-20,"Boston, MA"
CUST_27126,Outstanding customer service. The booking process was easy and the car exceeded my expectations. The booking process was straightforward.,5,2024-12-12,"Phoenix, AZ"
CUST_16775,Highly recommend this service. The car was spotless and the staff was courteous.,4,2024-06-19,"Austin, TX"
CUST_30549,"Great experience with car rental. The vehicle was delivered on time and in perfect condition. Overall, it met my transportation needs.",4,2024-09-25,"San Jose, CA"
CUST_18626,Professional service from start to finish. The car was well-maintained and reliable.,4,2024-09-08,"Fort Worth, TX"
CUST_29443,Outstanding customer service. The booking process was easy and the car exceeded my expectations. I appreciated the clear communication. The pickup was delayed by 30 minutes.,5,2025-02-24,"Phoenix, AZ"
CUST_14609,Excellent service! The car was clean and well-maintained. Staff was very helpful and professional.,5,2024-09-24,"Fort Worth, TX"
CUST_69252,Very frustrating experience. The booking website was confusing and the car was damaged.,1,2025-01-16,"Columbus, OH"
CUST_81604,Outstanding customer service. The booking process was easy and the car exceeded my expectations.,5,2024-08-01,"Houston, TX"
CUST_33319,"Great value for money. The car was clean, comfortable, and fuel efficient. The return process was quick and easy. Great value for the money spent.",5,2025-01-20,"San Antonio, TX"
CUST_43621,Excellent service! The car was clean and well-maintained. Staff was very helpful and professional.,4,2024-06-19,"Phoenix, AZ"
CUST_21677,Outstanding customer service. The booking process was easy and the car exceeded my expectations. The location was convenient for pickup.,5,2025-04-11,"Dallas, TX"
CUST_34846,Professional service from start to finish. The car was well-maintained and reliable.,5,2024-09-02,"Jacksonville, FL"
CUST_96719,Worst car rental experience ever. The staff was unhelpful and the car was in poor condition. The location was convenient for pickup.,1,2024-07-19,"New York, NY"
CUST_91352,Outstanding customer service. The booking process was easy and the car exceeded my expectations.,4,2025-03-14,"Phoenix, AZ"
CUST_44010,"Very satisfied with the rental. Clean car, friendly staff, and reasonable pricing.",4,2024-10-14,"Charlotte, NC"
CUST_94330,Poor maintenance of vehicles. The car had brake issues and was unsafe to drive. I would consider using this service again.,1,2025-03-07,"Seattle, WA"
CUST_87828,Very frustrating experience. The booking website was confusing and the car was damaged.,1,2024-08-03,"Fort Worth, TX"
CUST_22958,"Great value for money. The car was clean, comfortable, and fuel efficient.",5,2024-11-03,"Austin, TX"
CUST_20339,Excellent service! The car was clean and well-maintained. Staff was very helpful and professional.,5,2025-01-03,"Denver, CO"
CUST_45165,Highly recommend this service. The car was spotless and the staff was courteous.,5,2025-01-19,"San Francisco, CA"
CUST_28227,Great experience with car rental. The vehicle was delivered on time and in perfect condition. The car was suitable for my requirements.,5,2025-06-17,"New York, NY"
